Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Week,DayOfWeek,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,T900,T115,T002,T138,T003,T128,T225,T011,T903,T013,T008
6.0,37,T063,41.82561,-87.726549,9,6,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,37,T063,41.82561,-87.726549,9,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,37,T063,41.82561,-87.726549,9,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,12,T115,41.673408,-87.599862,5,32,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,1,0,0,0,0,0,0,0,0,0
2.0,12,T115,41.673408,-87.599862,5,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,8,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,1,0,0,0,0,0,0,0,0,0
6.0,10,T138,41.726465,-87.585413,5,3,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,1,0,0,0,0,0,0,0
2.0,10,T138,41.726465,-87.585413,5,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,1,0,0,0,0,0,0,0
9.0,10,T138,41.726465,-87.585413,5,3,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,1,0,0,0,0,0,0,0
6.0,13,T209,41.740641,-87.546587,5,40,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,13,T209,41.740641,-87.546587,5,6,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,37,T212,41.680946,-87.535198,8,10,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,37,T212,41.680946,-87.535198,8,9,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,24,T128,41.704572,-87.565666,8,48,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,1,0,0,0,0,0
9.0,24,T128,41.704572,-87.565666,8,6,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,1,0,0,0,0,0
6.0,89,T099,41.733643,-87.55551,8,5,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T102,41.750498,-87.605294,5,3,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T102,41.750498,-87.605294,5,11,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,58,T027,41.984809,-87.728492,8,31,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,58,T027,41.984809,-87.728492,8,6,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,40,T221,41.659112,-87.538693,8,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,40,T221,41.659112,-87.538693,8,1,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,40,T221,41.659112,-87.538693,8,15,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,91,T009,41.992478,-87.862995,8,50,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,91,T009,41.992478,-87.862995,8,12,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,91,T009,41.992478,-87.862995,8,33,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,10,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,8,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,27,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,6,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T900,41.974689,-87.890615,9,31,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
2.0,10,T900,41.974689,-87.890615,9,1,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,13,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,33,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,6,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,16,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,22,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,42,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
9.0,10,T900,41.974689,-87.890615,9,10,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
0.0,10,T900,41.974689,-87.890615,9,1,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,1,0,0,0,0,0,0,0,0,0,0
6.0,10,T903,41.957799,-87.930995,5,2,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,1,0,0
6.0,48,T222,41.925198,-87.746381,8,7,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,51,T223,41.973845,-87.805059,9,21,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,82,T225,41.743402,-87.731435,8,40,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,1,0,0,0,0
2.0,82,T225,41.743402,-87.731435,8,7,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,1,0,0,0,0
9.0,82,T225,41.743402,-87.731435,8,21,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,1,0,0,0,0
6.0,65,T227,41.728495,-87.600963,5,22,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,65,T227,41.728495,-87.600963,5,16,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,65,T227,41.728495,-87.600963,5,5,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,17,T224,41.947227,-87.671457,9,21,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,17,T224,41.947227,-87.671457,9,7,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,13,T230,41.904194,-87.756155,9,3,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,39,T228,41.951866,-87.725057,8,38,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
2.0,39,T228,41.951866,-87.725057,8,6,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,39,T228,41.951866,-87.725057,8,15,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,51,T035,41.763733,-87.742302,8,4,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,51,T035,41.763733,-87.742302,8,1,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,58,T231,41.98728,-87.666066,8,17,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,58,T231,41.98728,-87.666066,8,37,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,58,T231,41.98728,-87.666066,8,26,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,17,T232,41.912563,-87.668055,9,3,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,71,T233,42.009876,-87.807277,9,13,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,71,T233,42.009876,-87.807277,9,18,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,71,T233,42.009876,-87.807277,9,48,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,42,T235,41.776428,-87.627096,8,15,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,42,T235,41.776428,-87.627096,8,18,1,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,62,T236,41.994679,-87.770899,8,5,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,62,T236,41.994679,-87.770899,8,43,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,21,T054C,41.925652,-87.63359,8,11,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
9.0,21,T054C,41.925652,-87.63359,8,19,0,2013,8,34,3,78.0,67.5,73.0,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,0,0,0,0,0,0,0,0,0,0,0
6.0,41,T002,41.95469,-87.800991,9,22,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,1,0,0,0,0,0,0,0,0
2.0,41,T002,41.95469,-87.800991,9,13,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,1,0,0,0,0,0,0,0,0
9.0,41,T002,41.95469,-87.800991,9,35,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,1,0,0,0,0,0,0,0,0
9.0,25,T046,41.891118,-87.654491,8,14,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T048,41.867108,-87.654224,8,33,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T049,41.896282,-87.655232,8,5,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T054,41.921965,-87.632085,8,7,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T054,41.921965,-87.632085,8,4,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,22,T054,41.921965,-87.632085,8,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,17,T094,41.720848,-87.666014,9,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,89,T159,41.732984,-87.649642,8,19,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,89,T159,41.732984,-87.649642,8,41,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,89,T159,41.732984,-87.649642,8,12,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,36,T011,41.944869,-87.832763,8,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,1,0,0,0
9.0,36,T011,41.944869,-87.832763,8,6,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,1,0,0,0
6.0,58,T028,41.986921,-87.689778,9,3,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,58,T028,41.986921,-87.689778,9,2,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,58,T028,41.986921,-87.689778,9,17,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,50,T031,41.801498,-87.763416,9,15,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,50,T031,41.801498,-87.763416,9,9,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,14,T033,41.906638,-87.701431,9,15,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T089,41.723195,-87.64997,5,5,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T089,41.723195,-87.64997,5,6,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,19,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,50,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,50,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,37,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T090,41.868077,-87.666901,9,12,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T090,41.868077,-87.666901,9,29,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,42,T135,41.662014,-87.724608,8,17,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,43,T145,41.878114,-87.629798,3,13,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,28,T147,41.932094,-87.700117,8,3,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,28,T147,41.932094,-87.700117,8,8,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,70,T151,41.916265,-87.800515,8,17,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,25,T152,41.846075,-87.716277,9,4,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,25,T152,41.846075,-87.716277,9,3,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,35,T158,41.682587,-87.707973,9,6,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,35,T158,41.682587,-87.707973,9,2,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,45,T220,41.963976,-87.69181,9,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,46,T003,41.964242,-87.757639,8,30,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,1,0,0,0,0,0,0
6.0,70,T008,42.008314,-87.777921,9,41,1,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,1
9.0,70,T008,42.008314,-87.777921,9,10,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,1
6.0,61,T012,41.991429,-87.747113,8,3,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,61,T012,41.991429,-87.747113,8,15,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
2.0,30,T043,41.857402,-87.694991,8,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,30,T043,41.857402,-87.694991,8,2,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T047,41.868142,-87.696269,9,7,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T047,41.868142,-87.696269,9,1,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,0,0
6.0,61,T013,41.923738,-87.785288,9,36,0,2013,8,35,3,88.0,67.5,78.0,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,0,0,0,0,0,0,0,0,0,1,0
